JSON_file,title,author,title_verified,author_verified,isbn
pg_0742.json,WORLD OF THE ANCIENT MAYA,"Henderson, John",The World of the Ancient Maya,John S. Henderson,0786176075
pg_0790.json,Archaeology,"Stierlin, Henri",Archaeology,Stierlin,9780900197550
pg_0236.json,THE SOUND OF THEIR MUSIC*,"Nolan, Frederick",The sound of their music,Frederick W. Nolan,0460043153
pg_0283.json,THE DOORS OF PERCEPTION,"Huxley, Aldous",The doors of perception,Aldous Huxley,058604437X
pg_0330.json,THE RAINBOW,Penguin,THE RAINBOW,Penguin,9780199553853
pg_0377.json,Vol. I,"Collected Essays, Journalism and",Vol. I,Collected Essays,0486219348
pg_2071.json,MODERN ASIA & AFRICA,"McNeill, W. & M. Iriye",MODERN ASIA & AFRICA,W. & M. Iriye,9789693509229
pg_0192.json,THE BEST SHORT STORIES OF THE MODERN AGE,"Angus, Douglas",The Best Short Stories of the Modern Age,Douglas Angus,0329182684
pg_0639.json,Cultural Anthro,IBSN,Cultural Anthro,IBSN,9781111300890
pg_0686.json,THE NAVAJOS,of Oklahoma,Recommendations on community leadership training on the Navajo Tribe,Southwest Center for Human Relations Studies (University of Oklahoma),ISBN Not Found
pg_0734.json,MAYA Riddle & Rediscovery of a Lost Civiliaztion,"Gallenkamp, Charles","Maya, the riddle and rediscovery of a lost civilization",Charles Gallenkamp,0140088318
pg_0779.json,INDIAN DESIGNS FROM ANCIENT ECUADOR,"Shaffer, Frederick",Indian designs from ancient Ecuador,Frederick W. Shaffer,9780486237640
pg_0274.json,of Toronto,Daedalus,of Toronto,Daedalus,0665130821
pg_0321.json,FOUR SHORT NOVELS,"Lawrence, BH",FOUR SHORT NOVELS,Lawrence,9780670001804
pg_0367.json,THE SANDCASTLE,"Murdoch, Iris",El Castillo De Arena / The Sandcastle (Alianza Literaria),Iris Murdoch,9785170179015
pg_2015.json,CRITIQUE OF RELIGION AND PHILOSOPHY,"Kaufmann, Walter",Critique of religion and philosophy,Walter Arnold Kaufmann,006131661X
pg_2062.json,THE ENLIGHTENMENT,"Hampson, Norman",The Enlightenment,Norman Hampson,8937430002
pg_0630.json,of the American Southwest,Thames & Hudson,of the American Southwest,Thames & Hudson,1280254653
pg_0677.json,SUN CHIEF THE AUTOBIOGRAPHY OF A HOPI INDIAN,"Simmons, Leo W., rd",SUN CHIEF THE AUTOBIOGRAPHY OF A HOPI INDIAN,Not Found,ISBN Not Found
pg_0218.json,see invoice,BOURBON STREET,see invoice,BOURBON STREET,ISBN Not Found
pg_0265.json,THE PORTABLE THOMAS HARDY,"Hardy, Thomas",THE PORTABLE THOMAS HARDY,Thomas,9780670703401
pg_0312.json,RUDYARD KIPLING'S INDIA,. of Oklahoma,RUDYARD KIPLING'S INDIA,. of Oklahoma,ISBN Not Found
pg_0359.json,THE SUMMING UP,"Maugham, Somerset",The summing up,W. Somerset Maugham,9780434456109
pg_2006.json,Publisher • Pocket Books,,Publisher • Pocket Books,,0961383011
pg_2053.json,University of Toronto,Bub,University of Toronto,Bub,ISBN Not Found
pg_0621.json,TRADITION & CREATIVITY IN TRIBAL ART,"Biebuyck, Daniel",Tradition and creativity in tribal art,Daniel Biebuyck,ISBN Not Found
pg_0668.json,Alice Marriott,& Carol Rachlin,Alice Marriott,& Carol Rachlin,0811438775
pg_0715.json,pre columbiar,"Coe, Michael",pre columbiar,Michael,ISBN Not Found
pg_0209.json,SHORT STORY MASTERPIECES,Edited by Robert Penn Warren,SHORT STORY MASTERPIECES,Edited by Robert Penn Warren,0440378648
pg_0350.json,CHRISTMAS HOLIDAY,"Maugham, Somerset",Christmas holiday,W. Somerset Maugham,0739033611
pg_0396.json,,AFTER LEAVING MR. MACKENZIE,,AFTER LEAVING MR. MACKENZIE,ISBN Not Found
pg_2044.json,,Harper Perennial,,Harper Perennial,ISBN Not Found
pg_0612.json,"ALCHEMY, MEDICINE & RELIGION IN THE CHINA
OF A.D. 320 THE NEI P'IEN OF KO HUNG","Ware, James R. ed&tr","MEDICINE & RELIGION IN THE CHINA
OF A.D. 320 THE NEI P'IEN OF KO HUNG",James R. ed&tr,9780140346411
pg_0659.json,THE PATRIOT CHIEFS,Penguin,THE PATRIOT CHIEFS,Penguin,9780140042191
pg_0706.json,Univ. of New Mexico,Lambeth,Univ. of New Mexico,Lambeth,ISBN Not Found
pg_0753.json,"PEOPLES & CULTURES OF ANCIENT
ERU",Smithsonian,People and Places,Smithsonian Institution,9781425495879
pg_0294.json,FINNEGAN'S WAKE,Penguin,FINNEGAN'S WAKE,Penguin,0824028392
pg_0341.json,THE GOLDEN NOTEBOOK,"Lessing, Doris",The Golden Notebook,Doris Lessing,9780062295002
pg_0388.json,IN FRONT OF YOUR NOSE,"Collected Essays, Journalism and",IN FRONT OF YOUR NOSE,Collected Essays,9780156186230
pg_2082.json,NICOMACHEAN ETHICS,,NICOMACHEAN ETHICS,,9780198751038
pg_0603.json,THE ORIGINS OF CHINESE CIVILIZATION,"Keightley, David",The Origins of Chinese civilization,David N. Keightley,9780520305762
pg_0650.json,THE INDIANS' BOOK,"Curtis, Natalie",The Indians' Book,Natalie Curtis Burlin,1629148784
pg_0744.json,lahoma,"Hunter, C. Bruce",lahoma,C. Bruce,1404312757
pg_0285.json,,"Huxley, Aldous",,Huxley,ISBN Not Found
pg_0332.json,WHOODIED,ST. MAWR & THE MAN,WHOODIED,ST. MAWR & THE MAN,ISBN Not Found
pg_0379.json,AS I PLEASE,"Orwell, George",As I Please,George Orwell,0548448248
pg_2073.json,GREAT EXPLORERS,"Owen, Roderic",Great explorers,Roderic Owen,1870630033
pg_0195.json,THE PUSHCART PRIZE,"Anthol,",THE PUSHCART PRIZE,Anthol,0140080082
pg_0641.json,OF NORTH AMERICAN,"Catlin, George","Letters and notes on the manners, customs, and condition of the North American Indians",George Catlin,0665485409
pg_0688.json,lahoma,"Anawalt, Patricia",lahoma,Patricia,1404312757
pg_0735.json,Latin Am.,William Gates,Latin Am.,William Gates,ISBN Not Found
pg_0228.json,Macmillan,CollierBooks,Macmillan,CollierBooks,ISBN Not Found
pg_0276.json,Collier Books,Macmillan,Collier Books,Macmillan,9780912576213
pg_0324.json,Black Sparrow Press,"Lawrence, D.H.",Black Sparrow Press,Lawrence,1551953870
pg_0371.json,THE LOSS OF EL DORADO,"Naipal, V.S.",THE LOSS OF EL DORADO,Naipal,0394721241
pg_2016.json,RENAISSANCE THOUGHT AND ITS SOURCES,Columbia,RENAISSANCE THOUGHT AND ITS SOURCES,Columbia,0231045123
pg_2064.json,THE AGE OF REVOLUTION 1789,"Hobsbawm, E. J.",THE AGE OF REVOLUTION 1789,Hobsbawm,9780297004226
pg_0632.json,Peabody Museum Papers Vol 72,McGimsey Charles,Peabody Museum Papers Vol 72,McGimsey Charles,ISBN Not Found
pg_0726.json,ANCIEET ART OF LTIN AMERIC,Brooklyn Museum,ANCIEET ART OF LTIN AMERIC,Brooklyn Museum,ISBN Not Found
pg_0773.json,lahoma,POPOL VU,lahoma,POPOL VU,1404312757
pg_0220.json,MUSIC AND IMAGINATION,"Copland, Aaron",Music and imagination,Aaron Copland,0451002903
pg_0267.json,Book Service,"Hardy, Thomas",Book Service,Thomas,9798702373331
pg_0314.json,,Darkness at No,,Darkness at No,ISBN Not Found
pg_2008.json,PHILOSOPHY AND THE HISTORICAL UNDERSTANDING,"Gallie, WB",PHILOSOPHY AND THE HISTORICAL UNDERSTANDING,Gallie,0805232036
pg_2055.json,CAPITALISM,"Forman, James D.","Capitalism, economic individualism to today's welfare state",James D. Forman,053105554X
pg_0623.json,ETHIOPIAN MAGIC SCROLLS,Braziller46,ETHIOPIAN MAGIC SCROLLS,Braziller46,0807608963
pg_0671.json,ANASAZI ANCIENT PEOPLE OF THE ROCK,David Muench,Anasazi; ancient people of the rock,David Muench,0910118490
pg_0717.json,Univ. of Oklhoma,Crain & Reindorp ed.,Univ. of Oklhoma,Crain & Reindorp ed.,ISBN Not Found
pg_0764.json,Newsweek Wonders of Man,Hemming John,Newsweek Wonders of Man,Hemming John,ISBN Not Found
pg_0211.json,JUDAICA,Bource: Kramer,JUDAICA,Bource: Kramer,0028659392
pg_0258.json,FAR FROM THE MADDING CROWS,"Hardy, Thomas",FAR FROM THE MADDING CROWS,Thomas,ISBN Not Found
pg_0305.json,CAPTAINS COURAGEOUS,"Kipling, Rudyard",Captains Courageous,Rudyard Kipling,9798467774411
pg_0352.json,COLLECTED SHORT STORIES II,"Maugham, Somerset",COLLECTED SHORT STORIES II,Somerset,9781728943688
pg_0399.json,"SLEEP IT OFF, LADY","Rhys, Jean",Sleep it off lady,Jean Rhys,0060135727
pg_2046.json,Histoiography,Regne y Gateway,Histoiography,Regne y Gateway,ISBN Not Found
pg_0614.json,CHAPTERS FROMTHE SHIH CHI OF SSU-MA CH'IEN,"Watson, Burton, Tr",CHAPTERS FROMTHE SHIH CHI OF SSU-MA CH'IEN,Not Found,ISBN Not Found
pg_0708.json,Univ. of New Mexico,Lambeth,Univ. of New Mexico,Lambeth,ISBN Not Found
pg_0755.json,PICTURE WRITING OF THE AMERICAN INDIANS VOL,"Mallery, Garrick","Picture Writing of the American Indians, Vol. 2",Garrick Mallery,9780486228433
pg_0249.json,Univ. of Washington,"Young, Phillip",Univ. of Washington,Phillip,143461283X
pg_0296.json,Lippencott,STEPHEN HERO,Lippencott,STEPHEN HERO,ISBN Not Found
pg_0390.json,MY COUNTRY RIGHT OR LEFT,"Orwell, George",My Country Right or Left,George Orwell,2851842536
pg_2037.json,HEAVENLY CITY OF THE 18th CENTURY PHILOSOPHERS,"Becker, Carl",HEAVENLY CITY OF THE 18th CENTURY PHILOSOPHERS,Becker,ISBN Not Found
pg_0605.json,"Metropolitan Museum of Art
TREASURES FROM TBRONZE AGE OF CHINA",antine,"Metropolitan Museum of Art
TREASURES FROM TBRONZE AGE OF CHINA",antine,ISBN Not Found
pg_0652.json,lahoma,"APACHE, NAWHO, SPANNDARD",lahoma,Not Found,1404312757
pg_0699.json,Peabody Museum Papers Vol 61,"Bullard, Wm. ed.",Peabody Museum Papers Vol 61,Wm. ed.,ISBN Not Found
pg_0746.json,SOUTHWESTERN ARCHAEOLOGY,"Kidder, Alfred",An introduction to the study of Southwestern archaeology,Alfred Vincent Kidder,0300083459
pg_0792.json,PRE COLUMBIAN MAN FINDS CENTRAL AMERICA,Peabody Museum Prs,PRE COLUMBIAN MAN FINDS CENTRAL AMERICA,Peabody Museum Prs,0873657764
pg_0334.json,WOMEN IN LOVE,"Lawrence, D. H.",Women in Love,David Herbert Lawrence,9781983166570
pg_0382.json,A CLERGYMAN'S DUAGHTER,"Orwell, George",A CLERGYMAN'S DUAGHTER,Orwell,ISBN Not Found
pg_2075.json,AGE OF THE DEMOCRATIC REVOLUTIONS II,"Palmer, R.R.",AGE OF THE DEMOCRATIC REVOLUTIONS II,Palmer,ISBN Not Found
pg_0643.json,Am. Legacy Press,"CURTTS, EDWARD",Am. Legacy Press,EDWARD,ISBN Not Found
pg_0690.json,Latin-Americ,Thames and Hudson,Latin-Americ,Thames and Hudson,9780871872173
pg_0737.json,ANCIENT MAYA CIVILIZATION,Rutgers,ANCIENT MAYA CIVILIZATION,Rutgers,9781619308329
pg_0784.json,Univ. of Oklahoma,Mary Elizabeth Smith,Univ. of Oklahoma,Mary Elizabeth Smith,9780805306989
pg_0278.json,,Harper-Perennial,,Harper-Perennial,ISBN Not Found
pg_0325.json,THE LOST GIRL,"Lawrence, DH",The Lost Girl,David Herbert Lawrence,9780140007527
pg_0372.json,AN AREA OF DARKNESS,"Naipaul, V.S.",An area of darkness,V. S. Naipaul,0844666807
pg_2019.json,EXISTENTIALISM,"Macquarrie, John",Existentialism,John Macquarrie,9780226263489
pg_2066.json,PORTABLE CONSERVATIVE READER,"Есо, рыса",PORTABLE CONSERVATIVE READER,рыса,0670238872
pg_0634.json,Monograph XX,Institute of Arch,Monograph XX,Institute of Arch,ISBN Not Found
pg_0682.json,Lee Bogigian,,Lee Bogigian,,ISBN Not Found
pg_0728.json,DESIGN MOTIFS OF ANCIENT MEXICO,"Enciso, Jorge",Design motifs of ancient Mexico,Jorge Enciso,9780486200842
pg_0775.json,Pre columbian,"Robicsek, Francis",Pre columbian,Robicsek,9780802703804
pg_0222.json,Discus,"Davenport, Marcia",Discus,Davenport,0876667612
pg_0269.json,TWO ON A TOWER,"Hardy, Thomas",Two on a tower,Thomas Hardy,9781860154577
pg_0316.json,DARKNESS AT,"Koestler, Arthur",Darkness at Noon,Arthur Koestler,9780451016386
pg_0363.json,THE EGOIST,"Meredith, George",The egoist,George Meredith,1412167396
pg_2057.json,,"Forman, James D.",,James D.,ISBN Not Found
pg_0625.json,OF THE AMERICAN SOUTHWEST,"Barnett, Franklin",Dictionary of prehistoric Indian artifacts of the American Southwest,Franklin Barnett,0873581202
pg_0672.json,Pocket Books,"Neihardt, John",Pocket Books,Neihardt,ISBN Not Found
pg_0719.json,Archaeology,,Archaeology,,9780900197550
pg_0766.json,pre columbian,Harper & Row,pre columbian,Harper & Row,9780802703804
pg_0213.json,SIX GREAT MODERN SHORT NOVELS,,SIX GREAT MODERN SHORT NOVELS,,ISBN Not Found
pg_0260.json,THE HAND OF ETHELBERTA,St. Martins Press,THE HAND OF ETHELBERTA,St. Martins Press,1404306072
pg_0307.json,JUST SO STORIES,"Kipling, Ruyard",Just So Stories,Rudyard Kipling,9798689367118
pg_0354.json,THE MOON AND SIXPENCE,"Maugham, Somerset",The Moon and Sixpence,W. Somerset Maugham,1566197538
pg_2000.json,THE STRUCTURALISTS From Marx to Levi-Strauss,"DeGeorge, R. & F.",THE STRUCTURALISTS From Marx to Levi-Strauss,DeGeorge,ISBN Not Found
pg_2048.json,Encyclopedia of Discov.,,Encyclopedia of Discov.,,1740210158
pg_0616.json,PREHISTORIC ART,"Powell, T.G.E.",PREHISTORIC ART,T.G.E.,9780448005614
pg_0663.json,HANDBOOK OF THE INDIANS OF CALIFORNIA,"Kroeber, A.L.",Handbook of the Indians of California,A. L. Kroeber,0486233685
pg_0710.json,Univ. of New Mexico,"Brunhouse, Robert",Univ. of New Mexico,Brunhouse,ISBN Not Found
pg_0757.json,v. of Oklahoma,Henry Mercer,v. of Oklahoma,Henry Mercer,9781015335059
pg_0251.json,"t. of 
Shakers",Edward Deming Andrews,"t. of 
Shakers",Edward Deming Andrews,ISBN Not Found
pg_0298.json,,RE JOYCE,,RE JOYCE,ISBN Not Found
pg_0345.json,JOURNAL OF KATHERINE MANS,"Mansfield, Katherine",JOURNAL OF KATHERINE MANS,Mansfield,ISBN Not Found
pg_0392.json,THE ROAD TO WIGAN PIER,"Orwell, George",The Road to Wigan Pier,George Orwell,8423312216
pg_2039.json,,Ernle Bradford,,Ernle Bradford,ISBN Not Found
pg_2086.json,CYROPAEDIA II,Harvard Lo,CYROPAEDIA II,Harvard Lo,ISBN Not Found
pg_0607.json,THE IMPERIAL MING TOMBS,"Paludan, Ann",The imperial Ming tombs,Ann Paludan,9780300025118
pg_0654.json,THE ROCK PAINTINGS OF THE CHUMASH,"Grant, Campbell",The rock paintings of the Chumash,Campbell Grant,ISBN Not Found
pg_0748.json,AZTEC THOUGHT & CULTURE,of Oklahoma Press,AZTEC THOUGHT & CULTURE,of Oklahoma Press,9789681618063
pg_0242.json,cken ·,"Spellman, AB ·",cken ·,Spellman,ISBN Not Found
pg_0289.json,THE HISTORY OF RASSELAS,"Johnson, Samuel","The History of Rasselas, Prince of Abyssinia",Samuel Johnson LL.D.,9780141439709
pg_0336.json,,St Martins Press,,St Martins Press,ISBN Not Found
pg_0383.json,A COLLECTION OF ESSAYS,"Orwell, George",A collection of essays,George Orwell,0138077762
pg_2077.json,REVOLUTIONS OF 1848,"Robertson, Priscilla",Revolutions of 1848,Priscilla Robertson,0197261116
pg_0645.json,FIVE INDIAN TRIBES OF THE UPPER MISSOURI,of Oklahoma,FIVE INDIAN TRIBES OF THE UPPER MISSOURI,of Oklahoma,0806104937
pg_0692.json,Harvard Text,Peabody Museum,Harvard Text,Peabody Museum,0674851757
pg_0739.json,v. of Texas,Edited by Norman Hammond,v. of Texas,Edited by Norman Hammond,1015259871
pg_0787.json,INCIDENTS OF TRAVEL IN YUCATAN,John L. Stephens,Incidents of travel in Yucatan,John Lloyd Stephens,0792273990
pg_0232.json,FOLK SONGS OF NORTH AMERICA.,"Lomax, Alan ·",Folk Songs of North America,Alan Lomax,9780385037723
pg_0280.json,BRAVE NEW WORLD,Harper & Row,BRAVE NEW WORLD,Harper & Row,9788437631370
pg_0326.json,PHOENIX,"Lawrence, DH",Phoenix,David Herbert Lawrence,9781070624617
pg_0374.json,Publisher - Pocket Books,MUTINY ON THE BOUNTY,Publisher - Pocket Books,MUTINY ON THE BOUNTY,0961383011
pg_2021.json,EXISTENTIALISM VERSUS MARXISM,Phil. Anthol.,EXISTENTIALISM VERSUS MARXISM,Phil. Anthol.,ISBN Not Found
pg_2068.json,"HISTORY REMEMBERED, RECOVERED, INVENTED","Lewis, Bernard","History - remembered, recovered, invented",Bernard Lewis,0691035474
pg_0636.json,HISTORIC HOPI CERAMICS,Peabody Museum Press,HISTORIC HOPI CERAMICS,Peabody Museum Press,9780873657983
pg_0683.json,NORTH AMERICAN INDIAN READER,Penguin,NORTH AMERICAN INDIAN READER,Penguin,9780670119707
pg_0730.json,AN ANCIENT WORLD PRESERVED,Fred Andre Engel,AN ANCIENT WORLD PRESERVED,Fred Andre Engel,0517518740
pg_0224.json,THE MIKADO,Sir W.S. Gilbert,"The Mikado, or, The town of Titipu",Sir Arthur Sullivan,9780486272689
pg_0271.json,THE WELL BELOVED,St. Martins Press,THE WELL BELOVED,St. Martins Press,0460876252
pg_0318.json,,APOCALYSE,,APOCALYSE,ISBN Not Found
pg_0365.json,THE ITIMIAN GIRL,Penguin,THE ITIMIAN GIRL,Penguin,ISBN Not Found
pg_2013.json,MAN'S UNCONQUERABLE MIND,Columbia,MAN'S UNCONQUERABLE MIND,Columbia,ISBN Not Found
pg_2059.json,THE TIMETABLES OF HISTORY,Simon & Schuster,THE TIMETABLES OF HISTORY,Simon & Schuster,9780671749194
pg_0627.json,IN SMALL THINGS FORGOTTEN,"Deetz, J.",IN SMALL THINGS FORGOTTEN,Deetz,9780385080316
pg_0674.json,NAVAHO RELIGION,"Reichard, Gladys A.",Navaho Religion,Gladys A. Reichard,0691098018
pg_0721.json,Univ. of Oklahoma,Nigel Daires,Univ. of Oklahoma,Nigel Daires,9780805306989
pg_0768.json,THE MAYA An Intrduction,Peabody Museum,THE MAYA An Intrduction,Peabody Museum,ISBN Not Found
pg_0215.json,BEETHOVEN'S LETTERS,"Kalischer, A.C., ed.",BEETHOVEN'S LETTERS,Kalischer,1108078508
pg_0309.json,SHORT STORIES I,"Kipling, Rudyard",Great British and Irish Short Stories I,Rudyard Kipling,1561030287
pg_0355.json,,MRS C,,MRS C,ISBN Not Found
pg_2050.json,THE LESSONS OF HISTORY,Simon and Schuster,THE LESSONS OF HISTORY,Simon and Schuster,9781588141996
pg_0665.json,"POTTERY OF ACATLAN A Changing Mexican Tradition clot
Univ. of Oklahoma","Lackey, Louana","POTTERY OF ACATLAN A Changing Mexican Tradition clot
Univ. of Oklahoma",Louana,ISBN Not Found
pg_0712.json,U of Chicago,"Carrasco, David",U of Chicago,Carrasco,ISBN Not Found
pg_0759.json,THE HISTORY OF THEINCAS,"Metraux, Alfred",THE HISTORY OF THEINCAS,Metraux,ISBN Not Found
pg_0253.json,BARTOK ORCHESTRAL MUSIC,"McCabe, John",Bartók orchestral music,"McCabe, John",0563126744
pg_0300.json,JOYCE'S VOICES,"Kenner, Hugh",Joyce's voices,Hugh Kenner,9780571110254
pg_0347.json,Random House,"Mansfield, Katherine",Random House,Mansfield,9780517336779
pg_0394.json,PENNY MERRIMENTS,Columbia,PENNY MERRIMENTS,Columbia,0231042809
pg_2041.json,IN THE AGE OF PHILIP II,"Braudel, Fernand",The Mediterranean and the Mediterranean world in the age of Philip II,Fernand Braudel,9780060905675
pg_2088.json,HELLENICA,,HELLENICA,,1434614565
pg_0609.json,"ANCIENT CHINA
Great Ages of Man",Little Brown,"ANCIENT CHINA
Great Ages of Man",Little Brown,090065810X
pg_0656.json,Univ. of,"Hultkrantz, Ake",Univ. of,Hultkrantz,0030526094
pg_0702.json,Pre Columbian,Norton (Thames and Hudson),Pre Columbian,Norton (Thames and Hudson),9780802703804
pg_0750.json,lahoma,"Leon-Portilla, Miguel",lahoma,Leon-Portilla,1404312757
pg_0797.json,"MAYA HIEROGLYPHIC WRITING
Univ. Of Oklahoma","Thompson, J. Eric","MAYA HIEROGLYPHIC WRITING
Univ. Of Oklahoma",Thompson,ISBN Not Found
pg_0244.json,AN AUTOBIOGRAPHY,"Stravinsky, Igor",An Autobiography,Igor Stravinsky,1425032540
pg_0291.json,,Harper & Row,,Harper & Row,ISBN Not Found
pg_0338.json,BRIEFING FOR A DESCENT INTO HELL,"Lessing, Doris",Briefing for a Descent into Hell,Doris Lessing,9780586038178
pg_0385.json,,"DICKENS, DALI AND OTHERS",,DALI AND OTHERS,ISBN Not Found
pg_2032.json,The fifteent century. The prospect of europe.,"Aston, Margaret",The fifteent century. The prospect of europe.,Margaret,ISBN Not Found
pg_2079.json,A SELECTION FROM HIS WORKS,Daedalus,A SELECTION FROM HIS WORKS,Daedalus,8490018189
pg_0600.json,EARLY BUDDHIST ROCK REMPLES,"Dehejia, Vidya",EARLY BUDDHIST ROCK REMPLES,Dehejia,ISBN Not Found
pg_0647.json,National History Press,"Drucker, Philip",National History Press,Drucker,9781014695611
pg_0694.json,Pre Columbian,"Bernal, Ignacio",Pre Columbian,Ignacio,9780802703804
pg_0741.json,CONQUEST OF THE INCAS,John Hemming,The conquest of the Incas,"Hemming, John",9780140049602
pg_0788.json,INCIDENTS OF TRAVEL IN YUCATAN Vol. II,"Stephens, John L.",INCIDENTS OF TRAVEL IN YUCATAN Vol. II,Stephens,1975704436
pg_0235.json,OF WOLFGANG AMADEUS,Hans Mersmann (ed.),OF WOLFGANG AMADEUS,Hans Mersmann (ed.),9780486228594
pg_0282.json,THE DEVILS OF LOUDUN,"Huxley, Aldous",The devils of Loudun,Aldous Huxley,9780586044421
pg_0329.json,THE PORTABLE D,. H. LAWRENCE,The portable D.H. Lawrence,David Herbert Lawrence,9780140150285
pg_0376.json,THE INFORMER,"O'Flaherty, Lian",THE INFORMER,O'Flaherty,9780451509499
pg_2023.json,IDEA OF FREEDOM,Daedalus,IDEA OF FREEDOM,Daedalus,9780837167381
pg_2070.json,Humen Communit,IBSN,Humen Communit,IBSN,ISBN Not Found
pg_0191.json,Little treasury of love poems,,Little treasury of love poems,,0684102641
pg_0638.json,PETER PITCHLYNN: CHIEF OF THE CHOCTAWS,"Baird, W. David","Peter Pitchlynn, chief of the Choctaws",W. David Baird,9780806109916
pg_0685.json,RED MAN'S RELIGION,"Underhill, Ruth M.",Red man's religion,Ruth M. Underhill,0226841669
pg_0780.json,ARCHAEOLOGY OF NORTH AMERICA,,ARCHAEOLOGY OF NORTH AMERICA,,1138118850
pg_0225.json,JAZZ TALK,"Gold, Robert",Jazz talk,"Gold, Robert S.",1566400740
pg_0273.json,New York Univ Press,Edited by Herschel M. Sikes,New York Univ Press,Edited by Herschel M. Sikes,ISBN Not Found
pg_0319.json,COMPLETE SHORT STORIES I,Penguin,COMPLETE SHORT STORIES I,Penguin,0434456411
pg_0368.json,,"THE SEA, THE SEA",,THE SEA,ISBN Not Found
pg_0629.json,PREHISTORY OF NORTH AMERICA,McGra,PREHISTORY OF NORTH AMERICA,McGra,1317345215
pg_0676.json,NAVAHO SYMBOLS OF HEALING,anthropology,NAVAHO SYMBOLS OF HEALING,anthropology,9780156654456
pg_0722.json,VOYAGERS TO THE NEW WORLD,"Davies, Nigel",Voyagers to the New World,Nigel Davies,0333191560
pg_0770.json,University of new mexico press,Edward Ranney,University of new mexico press,Edward Ranney,ISBN Not Found
pg_0264.json,United Book Service,"Hardy, Thomas",United Book Service,Thomas,ISBN Not Found
pg_0311.json,Scribner's,"Amis, Kingsley",Scribner's,Kingsley,ISBN Not Found
pg_2005.json,PHILOSOPJICAL ESSAYS ON DREAMING,Surce,PHILOSOPJICAL ESSAYS ON DREAMING,Surce,ISBN Not Found
pg_2052.json,THE GREAT WAR,Routledge & Kegan Paul Ltd.,THE GREAT WAR,Routledge & Kegan Paul Ltd.,9781984034137
pg_0667.json,LAME DEER SEEKER OF VISIONS,Simon Schuster,LAME DEER SEEKER OF VISIONS,Simon Schuster,9780671211974
pg_0714.json,pre-colum.,"Coe, Michael D.",pre-colum.,Michael D.,ISBN Not Found
pg_0760.json,AN INTRODUCTION TO THE STUDY OF THE MAYA HIEROGLYPHS,Sylvanus Morley,An introduction to the study of the Maya hieroglyphs,Sylvanus Griswold Morley,1430486902
pg_0255.json,THE UNLIT LAMP,"Hall, Radclyffe",The unlit lamp,Radclyffe Hall,9780803791718
pg_0302.json,THE JOYCE COUNTRY,William York Tindall,The Joyce country,William York Tindall,9780271730738
pg_0349.json,,Penguin,,Penguin,ISBN Not Found
pg_0397.json,,"GOOD MORNING, MIDNIGHT",,GOOD MORNING,ISBN Not Found
pg_2043.json,WHAT IS HISTORY?,"Carr, Edward H.",What is history?,E. H. Carr,9780333389560
pg_0611.json,HAN CIVILIZATION,"Wang, Zhongshu",Han civilization,"Wang, Zhongshu",9780300027235
pg_0658.json,THE INDIAN HERITAGE OF AMERICA,"Josephy, Alvin M. Jr.",The Indian Heritage of America,Alvin M. Jr Josephy,9780395573204
